# Retrieved Pulse - Time Domain (Full Field)
# Time (fs)	Real(E)	Imag(E)	Normalized Intensity
# # Note: This is the time-domain electric field E(t).
# # To compare the spectrum with the GUI (I(lambda)), calculate |FFT(E)|^2 / lambda^2.
2.430558e+02	-9.855974e-04	-4.820665e-03	2.421022e-05
2.439623e+02	3.605504e-03	-3.406345e-03	2.460284e-05
2.448688e+02	4.608121e-03	8.276420e-04	2.191977e-05
2.457753e+02	1.994133e-03	3.402616e-03	1.555436e-05
2.466818e+02	-8.215560e-04	2.767893e-03	8.336187e-06
2.475883e+02	-1.533582e-03	8.186595e-04	3.022078e-06
2.484948e+02	-7.019042e-04	-2.489914e-04	5.546663e-07
2.494013e+02	1.200859e-04	-2.379241e-04	7.102849e-08
2.503077e+02	7.081076e-04	5.661896e-06	5.014485e-07
2.512142e+02	1.408648e-03	8.558384e-04	2.716748e-06
2.521207e+02	1.027980e-03	2.743254e-03	8.582184e-06
2.530272e+02	-1.615721e-03	3.954727e-03	1.825042e-05
2.539337e+02	-4.992820e-03	2.017138e-03	2.899710e-05
2.548402e+02	-5.356793e-03	-2.717753e-03	3.608142e-05
2.557467e+02	-1.000057e-03	-5.916604e-03	3.600632e-05
2.566532e+02	4.260602e-03	-3.666120e-03	3.159316e-05
2.575596e+02	4.837037e-03	2.077960e-03	2.771484e-05
2.584661e+02	1.432116e-05	5.183146e-03	2.686521e-05
2.593726e+02	-4.833414e-03	2.182099e-03	2.812345e-05
2.602791e+02	-4.042078e-03	-3.447203e-03	2.822160e-05
2.611856e+02	1.510870e-03	-4.844286e-03	2.574984e-05
2.620921e+02	4.999416e-03	-1.921335e-04	2.503108e-05
2.629986e+02	2.046471e-03	5.008241e-03	2.927052e-05
2.639051e+02	-4.143712e-03	4.485260e-03	3.728790e-05
2.648115e+02	-6.443248e-03	-1.473066e-03	4.368537e-05
2.657180e+02	-2.102104e-03	-6.101688e-03	4.164944e-05
2.666245e+02	3.665177e-03	-4.176807e-03	3.087924e-05
2.675310e+02	4.199399e-03	1.456185e-03	1.975543e-05
2.684375e+02	-5.092803e-04	3.860071e-03	1.515952e-05
2.693440e+02	-4.276389e-03	3.599587e-04	1.841707e-05
2.702505e+02	-2.284515e-03	-4.439492e-03	2.492810e-05
2.711569e+02	2.987660e-03	-4.282450e-03	2.726549e-05
2.720634e+02	4.837659e-03	6.888961e-04	2.387752e-05
2.729699e+02	1.032126e-03	4.296126e-03	1.952198e-05
2.738764e+02	-3.718755e-03	2.175694e-03	1.856279e-05
2.747829e+02	-3.539179e-03	-3.105172e-03	2.216788e-05
2.756894e+02	1.593616e-03	-5.023706e-03	2.777724e-05
2.765959e+02	5.529585e-03	-8.642615e-04	3.132326e-05
2.775024e+02	3.327346e-03	4.698434e-03	3.314651e-05
2.784088e+02	-2.847175e-03	5.252830e-03	3.569863e-05
2.793153e+02	-6.321780e-03	-9.872315e-05	3.997465e-05
2.802218e+02	-3.255311e-03	-5.819207e-03	4.446022e-05
2.811283e+02	3.182619e-03	-5.947914e-03	4.550675e-05
2.820348e+02	6.310826e-03	-6.278700e-04	4.022075e-05
2.829413e+02	3.443687e-03	4.334897e-03	3.065031e-05
2.838478e+02	-1.727390e-03	4.188864e-03	2.053045e-05
2.847543e+02	-3.615584e-03	-2.235558e-05	1.307295e-05
2.856607e+02	-7.203650e-04	-3.073961e-03	9.968159e-06
2.865672e+02	3.005754e-03	-1.438231e-03	1.110307e-05
2.874737e+02	2.763839e-03	2.795314e-03	1.545258e-05
2.883802e+02	-1.539527e-03	4.414180e-03	2.185513e-05
2.892867e+02	-5.223283e-03	1.051563e-03	2.838847e-05
2.901932e+02	-3.980826e-03	-4.089491e-03	3.257091e-05
2.910997e+02	1.249775e-03	-5.530956e-03	3.215341e-05
2.920061e+02	4.914351e-03	-1.569035e-03	2.661272e-05
2.929126e+02	2.984706e-03	3.336300e-03	2.003936e-05
2.938191e+02	-2.170253e-03	3.606440e-03	1.771641e-05
2.947256e+02	-4.533696e-03	-1.035528e-03	2.162672e-05
2.956321e+02	-1.219915e-03	-5.294168e-03	2.951640e-05
2.965386e+02	4.233090e-03	-4.225190e-03	3.577128e-05
2.974451e+02	5.795628e-03	1.065129e-03	3.472381e-05
2.983516e+02	2.096528e-03	4.762564e-03	2.707744e-05
2.992580e+02	-2.415008e-03	3.367539e-03	1.717258e-05
3.001645e+02	-2.952374e-03	-7.302961e-04	9.249847e-06
3.010710e+02	3.154147e-04	-2.401750e-03	5.867891e-06
3.019775e+02	2.706073e-03	2.201459e-04	7.371297e-06
3.028840e+02	6.861508e-04	3.505072e-03	1.275633e-05
3.037905e+02	-3.655577e-03	2.764445e-03	2.100540e-05
3.046970e+02	-5.105888e-03	-1.980313e-03	2.999174e-05
3.056035e+02	-1.402355e-03	-5.862346e-03	3.633370e-05
3.065099e+02	3.939508e-03	-4.565916e-03	3.636731e-05
3.074164e+02	5.276006e-03	5.663024e-04	2.815694e-05
3.083229e+02	1.528053e-03	3.682819e-03	1.589810e-05
3.092294e+02	-2.327674e-03	1.572537e-03	7.890938e-06
3.101359e+02	-1.533665e-03	-2.535144e-03	8.779084e-06
3.110424e+02	2.805233e-03	-3.070707e-03	1.729857e-05
3.119489e+02	5.072768e-03	1.102359e-03	2.694817e-05
3.128554e+02	2.002100e-03	5.065689e-03	2.966961e-05
3.137618e+02	-2.922747e-03	3.990826e-03	2.446915e-05
3.146683e+02	-4.026642e-03	-7.097884e-04	1.671764e-05
3.155748e+02	-3.585763e-04	-3.424082e-03	1.185291e-05
3.164813e+02	3.393014e-03	-1.028050e-03	1.256943e-05
3.173878e+02	2.434171e-03	3.449925e-03	1.782718e-05
3.182943e+02	-2.378801e-03	4.296034e-03	2.411460e-05
3.192008e+02	-5.446604e-03	4.557906e-05	2.966757e-05
3.201072e+02	-3.090585e-03	-4.920937e-03	3.376734e-05
3.210137e+02	2.461899e-03	-5.409845e-03	3.532738e-05
3.219202e+02	5.636696e-03	-1.032785e-03	3.283899e-05
3.228267e+02	3.618695e-03	3.473426e-03	2.515964e-05
3.237332e+02	-5.869879e-04	3.694293e-03	1.399235e-05
3.246397e+02	-2.098105e-03	6.362370e-04	4.806841e-06
3.255462e+02	-2.962509e-05	-1.251781e-03	1.567833e-06
3.264527e+02	2.104188e-03	3.283317e-04	4.535410e-06
3.273591e+02	1.060099e-03	3.018367e-03	1.023435e-05
3.282656e+02	-2.046858e-03	3.009451e-03	1.324642e-05
3.291721e+02	-3.330803e-03	1.666049e-04	1.112201e-05
3.300786e+02	-1.487253e-03	-2.043497e-03	6.387801e-06
3.309851e+02	9.081878e-04	-1.300469e-03	2.516025e-06
3.318916e+02	8.889700e-04	9.313019e-04	1.657591e-06
3.327981e+02	-1.266850e-03	1.439359e-03	3.676663e-06
3.337046e+02	-2.462117e-03	-6.438678e-04	6.476584e-06
3.346110e+02	-8.683314e-04	-2.749085e-03	8.311465e-06
3.355175e+02	1.867434e-03	-2.294787e-03	8.753355e-06
3.364240e+02	2.797448e-03	2.968481e-04	7.913837e-06
3.373305e+02	1.073551e-03	2.223129e-03	6.094813e-06
3.382370e+02	-1.130011e-03	1.563221e-03	3.720584e-06
3.391435e+02	-1.196739e-03	-4.441576e-04	1.629461e-06
3.400500e+02	6.352537e-04	-9.443497e-04	1.295344e-06
3.409565e+02	1.659312e-03	8.675069e-04	3.505886e-06
3.418629e+02	8.466852e-05	2.770026e-03	7.680212e-06
3.427694e+02	-2.712761e-03	2.142114e-03	1.194772e-05
3.436759e+02	-3.623702e-03	-8.268972e-04	1.381498e-05
3.445824e+02	-1.522348e-03	-3.119781e-03	1.205058e-05
3.454889e+02	1.302724e-03	-2.547466e-03	8.186674e-06
3.463954e+02	2.069365e-03	-1.688851e-04	4.310794e-06
3.473019e+02	5.521526e-04	1.250409e-03	1.868395e-06
3.482083e+02	-9.900023e-04	4.524657e-04	1.184830e-06
3.491148e+02	-6.517156e-04	-1.053703e-03	1.535024e-06
3.500213e+02	8.624087e-04	-1.125336e-03	2.010129e-06
3.509278e+02	1.477517e-03	2.927484e-04	2.268757e-06
3.518343e+02	4.379303e-04	1.424237e-03	2.220234e-06
3.527408e+02	-9.412694e-04	9.704220e-04	1.827707e-06
3.536473e+02	-1.006347e-03	-3.194212e-04	1.114764e-06
3.545538e+02	8.835543e-05	-6.134853e-04	3.841709e-07
3.554602e+02	5.069065e-04	4.641574e-04	4.723964e-07
3.563667e+02	-6.787530e-04	1.235160e-03	1.986325e-06
3.572732e+02	-2.148909e-03	1.985059e-04	4.657216e-06
3.581797e+02	-1.886811e-03	-1.936603e-03	7.310485e-06
3.590862e+02	2.649668e-04	-2.870010e-03	8.307166e-06
3.599927e+02	2.122650e-03	-1.482765e-03	6.704235e-06
3.608992e+02	1.843623e-03	5.779764e-04	3.733001e-06
3.618057e+02	1.978836e-04	1.084056e-03	1.214335e-06
3.627121e+02	-5.835721e-04	-1.082154e-04	3.522670e-07
3.636186e+02	4.331143e-04	-1.046983e-03	1.283762e-06
3.645251e+02	1.755287e-03	-1.636278e-04	3.107808e-06
3.654316e+02	1.362920e-03	1.665647e-03	4.631931e-06
3.663381e+02	-6.301999e-04	2.231088e-03	5.374905e-06
3.672446e+02	-2.173076e-03	7.452613e-04	5.277675e-06
3.681511e+02	-1.678599e-03	-1.277155e-03	4.448818e-06
3.690576e+02	1.710301e-04	-1.749001e-03	3.088256e-06
3.699640e+02	1.180095e-03	-4.161580e-04	1.565812e-06
3.708705e+02	2.934333e-04	7.877620e-04	7.066721e-07
3.717770e+02	-1.081266e-03	2.207888e-04	1.217883e-06
3.726835e+02	-9.477654e-04	-1.424955e-03	2.928755e-06
3.735900e+02	7.964051e-04	-2.037842e-03	4.787060e-06
3.744965e+02	2.193966e-03	-7.197789e-04	5.331570e-06
3.754030e+02	1.664219e-03	9.775682e-04	3.725263e-06
3.763094e+02	2.116290e-04	1.111027e-03	1.279168e-06
3.772159e+02	-1.169931e-04	4.161732e-05	1.541939e-08
3.781224e+02	9.386495e-04	-2.605874e-04	9.489688e-07
3.790289e+02	1.564876e-03	1.053435e-03	3.558562e-06
3.799354e+02	3.079403e-04	2.436197e-03	6.029881e-06
3.808419e+02	-1.755081e-03	1.862646e-03	6.549757e-06
3.817484e+02	-2.287917e-03	-2.640455e-04	5.304285e-06
3.826549e+02	-7.944504e-04	-1.672269e-03	3.427634e-06
3.835613e+02	9.023153e-04	-1.045743e-03	1.907752e-06
3.844678e+02	9.393417e-04	4.993057e-04	1.131669e-06
3.853743e+02	-3.412431e-04	8.749003e-04	8.818974e-07
3.862808e+02	-9.142385e-04	-2.636833e-04	9.053609e-07
3.871873e+02	1.083321e-04	-1.156111e-03	1.348328e-06
3.880938e+02	1.419627e-03	-4.335598e-04	2.203314e-06
3.890003e+02	1.295408e-03	1.173879e-03	3.056072e-06
3.899068e+02	-2.082622e-04	1.779170e-03	3.208818e-06
3.908132e+02	-1.266421e-03	7.583404e-04	2.178902e-06
3.917197e+02	-7.481143e-04	-3.536036e-04	6.847105e-07
3.926262e+02	2.512917e-04	-9.711107e-05	7.257806e-08
3.935327e+02	9.511030e-05	9.728724e-04	9.555268e-07
3.944392e+02	-1.215618e-03	1.155513e-03	2.812937e-06
3.953457e+02	-2.053559e-03	-1.087764e-04	4.228938e-06
3.962522e+02	-1.351150e-03	-1.427956e-03	3.864666e-06
3.971587e+02	-1.086392e-04	-1.481684e-03	2.207189e-06
3.980651e+02	3.019718e-04	-7.829670e-04	7.042243e-07
3.989716e+02	-1.406312e-05	-5.999737e-04	3.601663e-07
3.998781e+02	1.063144e-04	-1.092958e-03	1.205861e-06
4.007846e+02	1.043977e-03	-1.119309e-03	2.342741e-06
4.016911e+02	1.643358e-03	-1.038710e-05	2.700733e-06
4.025976e+02	9.216920e-04	1.170880e-03	2.220475e-06
4.035041e+02	-4.241409e-04	1.115024e-03	1.423175e-06
4.044105e+02	-9.029408e-04	-1.784872e-05	8.156206e-07
4.053170e+02	-8.862879e-05	-7.747635e-04	6.081135e-07
4.062235e+02	8.020942e-04	-2.074440e-04	6.863881e-07
4.071300e+02	4.536637e-04	8.471189e-04	9.234212e-07
4.080365e+02	-7.672934e-04	8.905073e-04	1.381742e-06
4.089430e+02	-1.380057e-03	-2.830395e-04	1.984668e-06
4.098495e+02	-6.368938e-04	-1.420511e-03	2.423486e-06
4.107560e+02	6.233243e-04	-1.380765e-03	2.295046e-06
4.116624e+02	1.089542e-03	-5.298603e-04	1.467853e-06
4.125689e+02	7.816497e-04	-9.546266e-05	6.200894e-07
4.134754e+02	7.599880e-04	-2.473065e-04	6.387423e-07
4.143819e+02	1.313476e-03	-3.914451e-05	1.726752e-06
4.152884e+02	1.490678e-03	9.953606e-04	3.212864e-06
4.161949e+02	4.977195e-04	1.904294e-03	3.874059e-06
4.171014e+02	-8.596465e-04	1.458703e-03	2.866806e-06
4.180079e+02	-1.033960e-03	1.691874e-04	1.097697e-06
4.189143e+02	-3.538238e-05	-2.955460e-04	8.859932e-08
4.198208e+02	5.542464e-04	6.145205e-04	6.848245e-07
4.207273e+02	-3.574007e-04	1.573771e-03	2.604491e-06
4.216338e+02	-1.873013e-03	1.020050e-03	4.548677e-06
4.225403e+02	-2.138910e-03	-7.473652e-04	5.133491e-06
4.234468e+02	-7.964633e-04	-1.924551e-03	4.338251e-06
4.243533e+02	7.692396e-04	-1.504519e-03	2.855306e-06
4.252598e+02	1.174481e-03	-2.167080e-04	1.426369e-06
4.261662e+02	4.650414e-04	5.369401e-04	5.045682e-07
4.270727e+02	-2.212719e-04	2.931310e-04	1.348870e-07
4.279792e+02	-1.808904e-04	-2.120282e-04	7.767728e-08
4.288857e+02	2.368111e-04	-2.695069e-04	1.287135e-07
4.297922e+02	4.282416e-04	7.394930e-05	1.888594e-07
4.306987e+02	2.751167e-04	3.807651e-04	2.206712e-07
4.316052e+02	5.645005e-05	5.057319e-04	2.589514e-07
4.325116e+02	-1.711583e-04	6.666620e-04	4.737333e-07
4.334181e+02	-7.223813e-04	7.704349e-04	1.115405e-06
4.343246e+02	-1.480689e-03	2.582902e-04	2.259153e-06
4.352311e+02	-1.639816e-03	-9.864157e-04	3.662013e-06
4.361376e+02	-6.054586e-04	-2.099618e-03	4.774978e-06
4.370441e+02	1.042681e-03	-1.960368e-03	4.930226e-06
4.379506e+02	1.864806e-03	-5.619328e-04	3.793271e-06
4.388571e+02	1.240396e-03	7.188010e-04	2.055257e-06
4.397635e+02	1.138672e-04	7.929335e-04	6.417093e-07
4.406700e+02	-2.503514e-04	2.598676e-05	6.335115e-08
4.415765e+02	2.993440e-04	-4.044802e-04	2.532111e-07
4.424830e+02	8.222980e-04	2.842433e-06	6.761821e-07
4.433895e+02	6.577798e-04	5.960840e-04	7.879904e-07
4.442960e+02	1.834302e-04	7.554640e-04	6.043725e-07
4.452025e+02	-9.761666e-05	6.306502e-04	4.072487e-07
4.461090e+02	-2.512160e-04	5.843793e-04	4.046086e-07
4.470154e+02	-5.773019e-04	5.061444e-04	5.894597e-07
4.479219e+02	-8.827721e-04	3.263125e-06	7.792972e-07
4.488284e+02	-5.686002e-04	-7.214525e-04	8.437999e-07
4.497349e+02	3.123700e-04	-8.553253e-04	8.291564e-07
4.506414e+02	8.810782e-04	-1.296437e-04	7.931063e-07
4.515479e+02	4.928768e-04	6.867536e-04	7.145580e-07
4.524544e+02	-3.591004e-04	6.313381e-04	5.275409e-07
4.533608e+02	-5.022559e-04	-1.820065e-04	2.853873e-07
4.542673e+02	3.368629e-04	-5.170122e-04	3.807782e-07
4.551738e+02	1.030744e-03	3.181412e-04	1.163647e-06
4.560803e+02	4.905505e-04	1.518429e-03	2.546268e-06
4.569868e+02	-9.911353e-04	1.730946e-03	3.978522e-06
4.578933e+02	-2.067007e-03	6.477663e-04	4.692120e-06
4.587998e+02	-1.953038e-03	-6.886797e-04	4.288639e-06
4.597063e+02	-1.203152e-03	-1.403816e-03	3.418274e-06
4.606127e+02	-4.849270e-04	-1.618097e-03	2.853392e-06
4.615192e+02	1.870942e-04	-1.657657e-03	2.782829e-06
4.624257e+02	9.296871e-04	-1.370922e-03	2.743746e-06
4.633322e+02	1.306402e-03	-5.694892e-04	2.031003e-06
4.642387e+02	8.399970e-04	1.098357e-04	7.176588e-07
4.651452e+02	2.249092e-04	-1.467312e-04	7.211421e-08
4.660517e+02	5.539838e-04	-8.521648e-04	1.033083e-06
4.669582e+02	1.716638e-03	-6.971742e-04	3.432897e-06
4.678646e+02	2.333194e-03	7.205075e-04	5.962924e-06
4.687711e+02	1.448123e-03	2.171878e-03	6.814114e-06
4.696776e+02	-1.172165e-04	2.348547e-03	5.529413e-06
4.705841e+02	-1.033946e-03	1.546974e-03	3.462172e-06
4.714906e+02	-1.124261e-03	8.230046e-04	1.941299e-06
4.723971e+02	-1.088828e-03	5.492312e-04	1.487201e-06
4.733036e+02	-1.263335e-03	2.679951e-04	1.667836e-06
4.742101e+02	-1.233574e-03	-2.445512e-04	1.581509e-06
4.751165e+02	-8.981049e-04	-5.464904e-04	1.105244e-06
4.760230e+02	-7.244395e-04	-5.742233e-04	8.545451e-07
4.769295e+02	-7.851197e-04	-8.148972e-04	1.280470e-06
4.778360e+02	-5.087755e-04	-1.417915e-03	2.269337e-06
4.787425e+02	4.570762e-04	-1.710134e-03	3.133476e-06
4.796490e+02	1.440102e-03	-1.010082e-03	3.094158e-06
4.805555e+02	1.486605e-03	1.905692e-04	2.246310e-06
4.814619e+02	6.812377e-04	8.388904e-04	1.167822e-06
4.823684e+02	-6.173123e-05	5.999857e-04	3.637936e-07
4.832749e+02	-1.419649e-04	9.062263e-05	2.836649e-08
4.841814e+02	1.293148e-04	-3.021107e-05	1.763503e-08
4.850879e+02	1.883617e-04	1.325100e-04	5.303903e-08
4.859944e+02	6.241539e-05	1.806673e-04	3.653635e-08
4.869009e+02	2.829316e-05	1.096225e-04	1.281759e-08
4.878074e+02	7.572274e-05	1.433299e-04	2.627739e-08
4.887138e+02	-3.264977e-05	2.478423e-04	6.249179e-08
4.896203e+02	-2.609898e-04	1.071064e-04	7.958743e-08
4.905268e+02	-1.876367e-04	-2.775452e-04	1.122389e-07
4.914333e+02	2.965456e-04	-3.989584e-04	2.471071e-07
4.923398e+02	7.019947e-04	4.037956e-05	4.944271e-07
4.932463e+02	5.323471e-04	6.818829e-04	7.483577e-07
4.941528e+02	-7.862598e-05	9.120456e-04	8.380092e-07
4.950593e+02	-5.234343e-04	6.349446e-04	6.771381e-07
4.959657e+02	-5.972578e-04	3.351050e-04	4.690123e-07
4.968722e+02	-6.488826e-04	2.271670e-04	4.726535e-07
4.977787e+02	-8.607834e-04	2.605447e-05	7.416268e-07
4.986852e+02	-9.273128e-04	-4.698192e-04	1.080639e-06
4.995917e+02	-5.421516e-04	-9.297052e-04	1.158280e-06
5.004982e+02	3.193084e-07	-9.069698e-04	8.225944e-07
5.014047e+02	1.930654e-04	-6.267814e-04	4.301291e-07
5.023112e+02	1.434144e-04	-5.895976e-04	3.681931e-07
5.032176e+02	3.347910e-04	-7.838857e-04	7.265618e-07
5.041241e+02	8.535334e-04	-7.188316e-04	1.245238e-06
5.050306e+02	1.199474e-03	-1.812648e-04	1.471596e-06
5.059371e+02	1.043918e-03	3.775367e-04	1.232299e-06
5.068436e+02	7.418479e-04	6.046964e-04	9.159961e-07
5.077501e+02	6.159152e-04	7.408051e-04	9.281438e-07
5.086566e+02	4.539416e-04	1.089812e-03	1.393753e-06
5.095630e+02	-1.183358e-04	1.436349e-03	2.077101e-06
5.104695e+02	-9.559278e-04	1.258275e-03	2.497054e-06
5.113760e+02	-1.470954e-03	5.170633e-04	2.431060e-06
5.122825e+02	-1.408606e-03	-3.175529e-04	2.085010e-06
5.131890e+02	-9.574963e-04	-8.863893e-04	1.702485e-06
5.140955e+02	-3.643427e-04	-1.128325e-03	1.405862e-06
5.150020e+02	2.538852e-04	-1.045799e-03	1.158153e-06
5.159085e+02	7.105723e-04	-5.807324e-04	8.421631e-07
5.168149e+02	6.788275e-04	5.462673e-05	4.637909e-07
5.177214e+02	1.929865e-04	3.491182e-04	1.591273e-07
5.186279e+02	-2.269567e-04	6.706323e-05	5.600684e-08
5.195344e+02	-1.008728e-04	-4.253944e-04	1.911357e-07
5.204409e+02	4.657776e-04	-5.137623e-04	4.809005e-07
5.213474e+02	8.737903e-04	-1.140880e-05	7.636397e-07
5.222539e+02	7.066620e-04	6.620971e-04	9.377438e-07
5.231604e+02	9.096165e-05	9.835127e-04	9.755713e-07
5.240668e+02	-5.253402e-04	7.890561e-04	8.985919e-07
5.249733e+02	-8.142418e-04	3.147683e-04	7.620687e-07
5.258798e+02	-7.913465e-04	-1.231637e-04	6.413986e-07
5.267863e+02	-6.486874e-04	-4.362890e-04	6.111435e-07
5.276928e+02	-4.413180e-04	-7.164009e-04	7.079919e-07
5.285993e+02	-6.711983e-05	-9.560484e-04	9.185336e-07
5.295058e+02	4.932849e-04	-9.699693e-04	1.184170e-06
5.304123e+02	1.028250e-03	-6.037944e-04	1.421865e-06
5.313187e+02	1.249946e-03	4.004113e-05	1.563969e-06
5.322252e+02	1.075564e-03	6.952393e-04	1.640196e-06
5.331317e+02	5.835643e-04	1.173708e-03	1.718137e-06
5.340382e+02	-1.192892e-04	1.335079e-03	1.796666e-06
5.349447e+02	-8.299538e-04	1.053144e-03	1.797937e-06
5.358512e+02	-1.210470e-03	3.730828e-04	1.604428e-06
5.367577e+02	-1.023872e-03	-3.304151e-04	1.157489e-06
5.376641e+02	-5.102321e-04	-6.150982e-04	6.386826e-07
5.385706e+02	-1.409386e-04	-4.959689e-04	2.658488e-07
5.394771e+02	-6.622995e-05	-3.284330e-04	1.122546e-07
5.403836e+02	-7.516143e-05	-3.044314e-04	9.832770e-08
5.412901e+02	-3.093423e-05	-2.871880e-04	8.343390e-08
5.421966e+02	-1.055622e-04	-2.218620e-04	6.036611e-08
5.431031e+02	-2.894757e-04	-4.149771e-04	2.560021e-07
5.440096e+02	-1.375080e-04	-9.229728e-04	8.707872e-07
5.449160e+02	6.269013e-04	-1.220890e-03	1.883578e-06
5.458225e+02	1.575425e-03	-7.219226e-04	3.003136e-06
5.467290e+02	1.883105e-03	4.596831e-04	3.757393e-06
5.476355e+02	1.244551e-03	1.526113e-03	3.877930e-06
5.485420e+02	1.256860e-04	1.881477e-03	3.555753e-06
5.494485e+02	-8.681641e-04	1.515090e-03	3.049206e-06
5.503550e+02	-1.405495e-03	7.389600e-04	2.521477e-06
5.512615e+02	-1.407435e-03	-1.162690e-04	1.994393e-06
5.521679e+02	-9.257912e-04	-7.355559e-04	1.398132e-06
5.530744e+02	-2.677348e-04	-8.410129e-04	7.789845e-07
5.539809e+02	1.046793e-04	-5.452841e-04	3.082925e-07
5.548874e+02	8.483340e-05	-2.954293e-04	9.447518e-08
5.557939e+02	1.405538e-05	-3.377904e-04	1.142999e-07
5.567004e+02	2.010591e-04	-4.272900e-04	2.230015e-07
5.576069e+02	4.554514e-04	-2.031075e-04	2.486886e-07
5.585134e+02	3.663100e-04	1.852360e-04	1.684954e-07
5.594198e+02	-2.624232e-05	2.801049e-04	7.914741e-08
5.603263e+02	-2.677283e-04	-4.433476e-05	7.364402e-08
5.612328e+02	-5.579302e-05	-4.161579e-04	1.763003e-07
5.621393e+02	4.015412e-04	-4.097715e-04	3.291480e-07
5.630458e+02	6.660556e-04	-2.831649e-05	4.444319e-07
5.639523e+02	5.722491e-04	4.221752e-04	5.057010e-07
5.648588e+02	2.147502e-04	7.021295e-04	5.391035e-07
5.657652e+02	-2.477210e-04	7.140318e-04	5.712071e-07
5.666717e+02	-6.540634e-04	4.265755e-04	6.097656e-07
5.675782e+02	-7.934948e-04	-1.131015e-04	6.424260e-07
5.684847e+02	-4.874034e-04	-6.485175e-04	6.581370e-07
5.693912e+02	1.430750e-04	-8.038108e-04	6.665823e-07
5.702977e+02	6.960795e-04	-4.446074e-04	6.822024e-07
5.712042e+02	8.228676e-04	1.954223e-04	7.153010e-07
5.721107e+02	4.884814e-04	7.333703e-04	7.764461e-07
5.730171e+02	-9.006733e-05	9.397498e-04	8.912418e-07
5.739236e+02	-6.991759e-04	7.679481e-04	1.078591e-06
5.748301e+02	-1.126806e-03	2.175288e-04	1.317010e-06
5.757366e+02	-1.108765e-03	-5.561970e-04	1.538715e-06
5.766431e+02	-5.423212e-04	-1.158284e-03	1.635734e-06
5.775496e+02	2.776574e-04	-1.191852e-03	1.497605e-06
5.784561e+02	7.981267e-04	-6.809828e-04	1.100744e-06
5.793626e+02	7.893496e-04	-1.259287e-04	6.389309e-07
5.802690e+02	5.551362e-04	1.067988e-04	3.195822e-07
5.811755e+02	4.588091e-04	1.278675e-04	2.268559e-07
5.820820e+02	4.985224e-04	2.363511e-04	3.043864e-07
5.829885e+02	4.258787e-04	4.678506e-04	4.002568e-07
5.838950e+02	1.894881e-04	6.033392e-04	3.999239e-07
5.848015e+02	-4.198276e-05	5.927006e-04	3.530565e-07
5.857080e+02	-2.161934e-04	5.355471e-04	3.335503e-07
5.866145e+02	-3.865946e-04	4.524648e-04	3.541798e-07
5.875209e+02	-5.280961e-04	2.916651e-04	3.639540e-07
5.884274e+02	-5.500882e-04	1.169665e-04	3.162782e-07
5.893339e+02	-5.596315e-04	6.317557e-05	3.171786e-07
5.902404e+02	-7.558347e-04	-3.147603e-05	5.722768e-07
5.911469e+02	-9.684623e-04	-4.661526e-04	1.155217e-06
5.920534e+02	-7.555187e-04	-1.167274e-03	1.933338e-06
5.929599e+02	3.489962e-05	-1.613325e-03	2.604037e-06
5.938663e+02	9.654756e-04	-1.385884e-03	2.852818e-06
5.947728e+02	1.511628e-03	-6.714867e-04	2.735914e-06
5.956793e+02	1.589408e-03	1.273593e-04	2.542439e-06
5.965858e+02	1.329940e-03	8.243174e-04	2.448240e-06
5.974923e+02	7.834706e-04	1.345581e-03	2.424413e-06
5.983988e+02	1.191243e-05	1.506018e-03	2.268231e-06
5.993053e+02	-6.637642e-04	1.164593e-03	1.796861e-06
6.002118e+02	-9.133942e-04	6.068988e-04	1.202615e-06
6.011182e+02	-8.498431e-04	2.210431e-04	7.710933e-07
6.020247e+02	-7.921580e-04	3.647051e-05	6.288443e-07
6.029312e+02	-8.143050e-04	-1.737707e-04	6.932888e-07
6.038377e+02	-7.278322e-04	-4.638000e-04	7.448502e-07
6.047442e+02	-5.068646e-04	-6.423728e-04	6.695546e-07
6.056507e+02	-3.427086e-04	-7.310284e-04	6.518517e-07
6.065572e+02	-1.857207e-04	-9.183375e-04	8.778359e-07
6.074637e+02	2.086599e-04	-1.147009e-03	1.359169e-06
6.083701e+02	8.544823e-04	-1.083776e-03	1.904710e-06
6.092766e+02	1.381844e-03	-5.593821e-04	2.222401e-06
6.101831e+02	1.498191e-03	1.582572e-04	2.269621e-06
6.110896e+02	1.289971e-03	8.047266e-04	2.311611e-06
6.119961e+02	8.467835e-04	1.345735e-03	2.528045e-06
6.129026e+02	1.138264e-04	1.692048e-03	2.875983e-06
6.138091e+02	-8.159584e-04	1.557812e-03	3.092566e-06
6.147155e+02	-1.478516e-03	8.128638e-04	2.846756e-06
6.156220e+02	-1.471614e-03	-1.159408e-04	2.179089e-06
6.165285e+02	-9.713249e-04	-6.805861e-04	1.406670e-06
6.174350e+02	-4.510568e-04	-7.665926e-04	7.911165e-07
6.183415e+02	-1.792770e-04	-6.376163e-04	4.386949e-07
6.192480e+02	-1.024951e-04	-5.424367e-04	3.047428e-07
6.201545e+02	-1.023873e-04	-5.517505e-04	3.149118e-07
6.210610e+02	-4.917841e-05	-7.364588e-04	5.447901e-07
6.219674e+02	3.014073e-04	-9.914611e-04	1.073841e-06
6.228739e+02	9.856949e-04	-9.281389e-04	1.833036e-06
