# Retrieved Pulse - Time Domain (Full Field)
# Time (fs)	Real(E)	Imag(E)	Normalized Intensity
# # Note: This is the time-domain electric field E(t).
# # To compare the spectrum with the GUI (I(lambda)), calculate |FFT(E)|^2 / lambda^2.
-5.219651e+02	-1.769114e-02	-1.696996e-03	3.158561e-04
-5.211177e+02	-1.375854e-02	6.990301e-03	2.381617e-04
-5.202702e+02	-2.226468e-02	4.466391e-03	5.156648e-04
-5.194227e+02	-2.357401e-02	-8.770632e-03	6.326578e-04
-5.185752e+02	-1.361955e-02	-1.827993e-02	5.196481e-04
-5.177278e+02	-2.859558e-03	-1.739789e-02	3.108637e-04
-5.168803e+02	6.607993e-04	-1.298324e-02	1.690012e-04
-5.160328e+02	8.551607e-04	-1.328482e-02	1.772178e-04
-5.151853e+02	5.771577e-03	-1.628049e-02	2.983654e-04
-5.143379e+02	1.465727e-02	-1.366140e-02	4.014694e-04
-5.134904e+02	1.827152e-02	-4.796033e-03	3.568503e-04
-5.126429e+02	1.493153e-02	7.203406e-04	2.234696e-04
-5.117954e+02	1.399713e-02	9.382745e-04	1.968001e-04
-5.109480e+02	1.765290e-02	4.346874e-03	3.305200e-04
-5.101005e+02	1.726612e-02	1.364117e-02	4.842005e-04
-5.092530e+02	9.032825e-03	1.933620e-02	4.554806e-04
-5.084055e+02	2.432000e-03	1.752461e-02	3.130264e-04
-5.075580e+02	9.631321e-04	1.700570e-02	2.901216e-04
-5.067106e+02	-3.262338e-03	2.067609e-02	4.381437e-04
-5.058631e+02	-1.308677e-02	2.012263e-02	5.761839e-04
-5.050156e+02	-1.872745e-02	1.171313e-02	4.879149e-04
-5.041681e+02	-1.701398e-02	5.706291e-03	3.220374e-04
-5.033207e+02	-1.753942e-02	5.093114e-03	3.335712e-04
-5.024732e+02	-2.301465e-02	8.903871e-04	5.304668e-04
-5.016257e+02	-2.379944e-02	-9.889724e-03	6.642200e-04
-5.007782e+02	-1.610035e-02	-1.646865e-02	5.304376e-04
-4.999308e+02	-1.099233e-02	-1.606404e-02	3.788848e-04
-4.990833e+02	-1.082680e-02	-1.878889e-02	4.702422e-04
-4.982358e+02	-5.544318e-03	-2.665967e-02	7.414776e-04
-4.973883e+02	7.417474e-03	-2.825215e-02	8.532029e-04
-4.965409e+02	1.543184e-02	-1.993324e-02	6.354756e-04
-4.956934e+02	1.550648e-02	-1.437042e-02	4.469600e-04
-4.948459e+02	1.862462e-02	-1.435248e-02	5.528704e-04
-4.939984e+02	2.720008e-02	-9.180137e-03	8.241195e-04
-4.931510e+02	2.904594e-02	3.803680e-03	8.581344e-04
-4.923035e+02	2.123566e-02	1.125923e-02	5.777233e-04
-4.914560e+02	1.738554e-02	1.091402e-02	4.213728e-04
-4.906085e+02	1.975788e-02	1.506525e-02	6.173354e-04
-4.897611e+02	1.589348e-02	2.620262e-02	9.391799e-04
-4.889136e+02	2.399158e-03	3.027226e-02	9.221656e-04
-4.880661e+02	-6.157244e-03	2.383139e-02	6.058466e-04
-4.872186e+02	-6.689400e-03	2.092357e-02	4.825439e-04
-4.863712e+02	-1.173622e-02	2.442662e-02	7.343987e-04
-4.855237e+02	-2.433327e-02	2.148193e-02	1.053582e-03
-4.846762e+02	-2.995202e-02	8.082994e-03	9.624584e-04
-4.838287e+02	-2.506773e-02	-1.008749e-03	6.294085e-04
-4.829813e+02	-2.322398e-02	-2.418373e-03	5.452018e-04
-4.821338e+02	-2.734710e-02	-8.249209e-03	8.159135e-04
-4.812863e+02	-2.472389e-02	-2.130364e-02	1.065116e-03
-4.804388e+02	-1.184734e-02	-2.700682e-02	8.697277e-04
-4.795914e+02	-3.812309e-03	-2.277570e-02	5.332663e-04
-4.787439e+02	-3.445861e-03	-2.232006e-02	5.100591e-04
-4.778964e+02	1.904241e-03	-2.842776e-02	8.117634e-04
-4.770489e+02	1.522652e-02	-2.771541e-02	9.999906e-04
-4.762015e+02	2.180202e-02	-1.664033e-02	7.522287e-04
-4.753540e+02	1.938597e-02	-1.020334e-02	4.799241e-04
-4.745065e+02	2.140446e-02	-1.060039e-02	5.705191e-04
-4.736590e+02	2.993024e-02	-4.741407e-03	9.183003e-04
-4.728116e+02	3.031940e-02	9.878490e-03	1.016850e-03
-4.719641e+02	1.946102e-02	1.722603e-02	6.754674e-04
-4.711166e+02	1.370865e-02	1.475450e-02	4.056222e-04
-4.702691e+02	1.604138e-02	1.708168e-02	5.491097e-04
-4.694217e+02	1.213738e-02	2.763415e-02	9.109625e-04
-4.685742e+02	-2.407558e-03	3.065183e-02	9.453309e-04
-4.677267e+02	-1.111994e-02	2.141059e-02	5.820666e-04
-4.668792e+02	-9.401799e-03	1.606672e-02	3.465335e-04
-4.660318e+02	-1.148206e-02	1.948125e-02	5.113567e-04
-4.651843e+02	-2.269091e-02	1.767758e-02	8.273741e-04
-4.643368e+02	-2.765543e-02	4.129088e-03	7.818721e-04
-4.634893e+02	-1.987008e-02	-5.145353e-03	4.212948e-04
-4.626418e+02	-1.455764e-02	-3.113127e-03	2.216165e-04
-4.617944e+02	-1.934347e-02	-3.040594e-03	3.834152e-04
-4.609469e+02	-2.169139e-02	-1.348447e-02	6.523471e-04
-4.600994e+02	-1.164744e-02	-2.165857e-02	6.047564e-04
-4.592519e+02	-1.847604e-03	-1.819298e-02	3.343983e-04
-4.584045e+02	-1.523552e-03	-1.391902e-02	1.960603e-04
-4.575570e+02	-1.579007e-03	-1.775835e-02	3.178524e-04
-4.567095e+02	7.283773e-03	-2.097984e-02	4.932070e-04
-4.558620e+02	1.609723e-02	-1.317434e-02	4.326840e-04
-4.550146e+02	1.459464e-02	-3.323178e-03	2.240471e-04
-4.541671e+02	9.516239e-03	-1.704002e-03	9.346242e-05
-4.533196e+02	1.081306e-02	-3.658881e-03	1.303097e-04
-4.524721e+02	1.493154e-02	6.406561e-04	2.233614e-04
-4.516247e+02	1.214532e-02	8.208547e-03	2.148890e-04
-4.507772e+02	5.127405e-03	1.006337e-02	1.275617e-04
-4.499297e+02	1.868361e-03	7.212012e-03	5.550389e-05
-4.490822e+02	2.628223e-03	6.694216e-03	5.172008e-05
-4.482348e+02	9.649453e-04	9.423113e-03	8.972618e-05
-4.473873e+02	-4.433610e-03	9.501099e-03	1.099278e-04
-4.465398e+02	-8.377650e-03	5.031417e-03	9.550018e-05
-4.456923e+02	-7.761701e-03	-1.032679e-04	6.025467e-05
-4.448449e+02	-4.840882e-03	-1.969789e-03	2.731421e-05
-4.439974e+02	-3.716151e-03	-1.124573e-03	1.507444e-05
-4.431499e+02	-5.292795e-03	-1.423701e-03	3.004060e-05
-4.423024e+02	-6.110561e-03	-5.016376e-03	6.250299e-05
-4.414550e+02	-2.782736e-03	-9.015111e-03	8.901585e-05
-4.406075e+02	2.810515e-03	-8.774012e-03	8.488228e-05
-4.397600e+02	4.997351e-03	-4.737422e-03	4.741669e-05
-4.389125e+02	3.268888e-03	-2.958906e-03	1.944076e-05
-4.380651e+02	3.471554e-03	-4.769909e-03	3.480373e-05
-4.372176e+02	7.630275e-03	-4.521633e-03	7.866627e-05
-4.363701e+02	9.871914e-03	8.406456e-04	9.816138e-05
-4.355226e+02	5.680429e-03	5.163601e-03	5.893005e-05
-4.346752e+02	1.284424e-03	3.057070e-03	1.099542e-05
-4.338277e+02	2.908351e-03	-3.497451e-04	8.580825e-06
-4.329802e+02	6.758023e-03	1.832699e-03	4.902966e-05
-4.321327e+02	5.234215e-03	6.999138e-03	7.638494e-05
-4.312853e+02	-7.311332e-05	7.119150e-03	5.068765e-05
-4.304378e+02	-1.450843e-03	3.352022e-03	1.334100e-05
-4.295903e+02	9.463104e-04	2.603047e-03	7.671356e-06
-4.287428e+02	7.312252e-04	5.400480e-03	2.969987e-05
-4.278954e+02	-3.044860e-03	5.218055e-03	3.649927e-05
-4.270479e+02	-3.519108e-03	9.559612e-04	1.329798e-05
-4.262004e+02	4.914737e-04	-1.717121e-04	2.710314e-07
-4.253529e+02	2.123579e-03	3.903476e-03	1.974671e-05
-4.245055e+02	-1.859727e-03	6.658911e-03	4.779968e-05
-4.236580e+02	-5.172082e-03	3.687984e-03	4.035166e-05
-4.228105e+02	-3.140675e-03	9.821735e-04	1.082851e-05
-4.219630e+02	-1.460512e-03	3.216371e-03	1.247813e-05
-4.211156e+02	-4.967723e-03	5.352834e-03	5.333110e-05
-4.202681e+02	-8.959624e-03	1.879184e-03	8.380618e-05
-4.194206e+02	-6.821315e-03	-2.612766e-03	5.335689e-05
-4.185731e+02	-3.378034e-03	-1.196903e-03	1.284369e-05
-4.177256e+02	-5.926085e-03	1.659196e-03	3.787142e-05
-4.168782e+02	-1.089542e-02	-1.826144e-03	1.220451e-04
-4.160307e+02	-9.578103e-03	-9.207415e-03	1.765165e-04
-4.151832e+02	-3.188976e-03	-1.091935e-02	1.294017e-04
-4.143357e+02	-8.590292e-04	-7.912917e-03	6.335219e-05
-4.134883e+02	-2.370535e-03	-8.314215e-03	7.474560e-05
-4.126408e+02	-3.395882e-04	-1.240872e-02	1.540915e-04
-4.117933e+02	5.873439e-03	-1.280273e-02	1.984072e-04
-4.109458e+02	8.747011e-03	-8.707739e-03	1.523349e-04
-4.100984e+02	8.580662e-03	-7.163848e-03	1.249485e-04
-4.092509e+02	1.157231e-02	-7.440737e-03	1.892830e-04
-4.084034e+02	1.655627e-02	-3.231411e-03	2.845520e-04
-4.075559e+02	1.607933e-02	4.089184e-03	2.752663e-04
-4.067085e+02	1.182600e-02	6.176925e-03	1.780087e-04
-4.058610e+02	1.251499e-02	5.908259e-03	1.915326e-04
-4.050135e+02	1.489403e-02	1.191455e-02	3.637886e-04
-4.041660e+02	9.036231e-03	2.080327e-02	5.144293e-04
-4.033186e+02	-2.115571e-03	2.001242e-02	4.049728e-04
-4.024711e+02	-4.105457e-03	1.225506e-02	1.670412e-04
-4.016236e+02	7.179967e-04	1.318772e-02	1.744316e-04
-4.007761e+02	-3.411414e-03	2.200340e-02	4.957873e-04
-3.999287e+02	-1.792363e-02	2.201605e-02	8.059630e-04
-3.990812e+02	-2.478167e-02	9.035139e-03	6.957648e-04
-3.982337e+02	-1.899711e-02	8.381115e-04	3.615925e-04
-3.973862e+02	-1.692968e-02	2.978565e-03	2.954860e-04
-3.965388e+02	-2.462094e-02	8.442403e-04	6.069034e-04
-3.956913e+02	-2.757532e-02	-1.273977e-02	9.226996e-04
-3.948438e+02	-1.671859e-02	-2.261345e-02	7.908794e-04
-3.939963e+02	-6.852865e-03	-2.010085e-02	4.510060e-04
-3.931489e+02	-6.550997e-03	-1.780663e-02	3.599918e-04
-3.923014e+02	-5.090844e-03	-2.384006e-02	5.942652e-04
-3.914539e+02	5.708896e-03	-2.766548e-02	7.979701e-04
-3.906064e+02	1.474379e-02	-2.063321e-02	6.431085e-04
-3.897590e+02	1.503130e-02	-1.427466e-02	4.297059e-04
-3.889115e+02	1.680598e-02	-1.459660e-02	4.955018e-04
-3.880640e+02	2.553851e-02	-1.154301e-02	7.854563e-04
-3.872165e+02	2.991992e-02	1.007158e-03	8.962158e-04
-3.863691e+02	2.287750e-02	1.071163e-02	6.381187e-04
-3.855216e+02	1.714432e-02	1.111084e-02	4.173785e-04
-3.846741e+02	1.885782e-02	1.333034e-02	5.333151e-04
-3.838266e+02	1.721468e-02	2.359324e-02	8.529861e-04
-3.829792e+02	4.903652e-03	3.014114e-02	9.325344e-04
-3.821317e+02	-6.084424e-03	2.510539e-02	6.673008e-04
-3.812842e+02	-8.428193e-03	1.981610e-02	4.637121e-04
-3.804367e+02	-1.138082e-02	2.072195e-02	5.589222e-04
-3.795893e+02	-2.079941e-02	1.891291e-02	7.903136e-04
-3.787418e+02	-2.655337e-02	8.203811e-03	7.723839e-04
-3.778943e+02	-2.304565e-02	-6.531413e-04	5.315285e-04
-3.770468e+02	-2.060738e-02	-2.641408e-03	4.316411e-04
-3.761993e+02	-2.357715e-02	-6.952373e-03	6.042173e-04
-3.753519e+02	-2.239350e-02	-1.783790e-02	8.196597e-04
-3.745044e+02	-1.200434e-02	-2.437888e-02	7.384339e-04
-3.736569e+02	-3.661505e-03	-2.214777e-02	5.039302e-04
-3.728094e+02	-1.551576e-03	-2.125643e-02	4.542432e-04
-3.719620e+02	3.372598e-03	-2.537125e-02	6.550747e-04
-3.711145e+02	1.475650e-02	-2.500398e-02	8.429532e-04
-3.702670e+02	2.215775e-02	-1.586948e-02	7.428062e-04
-3.694195e+02	2.232893e-02	-8.065602e-03	5.636351e-04
-3.685721e+02	2.339964e-02	-4.185154e-03	5.650588e-04
-3.677246e+02	2.659850e-02	2.926426e-03	7.160441e-04
-3.668771e+02	2.366274e-02	1.321296e-02	7.345077e-04
-3.660296e+02	1.550630e-02	1.663078e-02	5.170280e-04
-3.651822e+02	1.318208e-02	1.597095e-02	4.288385e-04
-3.643347e+02	1.340795e-02	2.206594e-02	6.666787e-04
-3.634872e+02	4.102695e-03	3.127523e-02	9.949722e-04
-3.626397e+02	-1.143684e-02	2.841452e-02	9.381861e-04
-3.617923e+02	-1.550044e-02	1.607093e-02	4.985387e-04
-3.609448e+02	-1.026007e-02	1.319367e-02	2.793419e-04
-3.600973e+02	-1.397916e-02	1.944223e-02	5.734172e-04
-3.592498e+02	-2.841829e-02	1.612957e-02	1.067762e-03
-3.584024e+02	-3.338101e-02	-1.184389e-03	1.115695e-03
-3.575549e+02	-2.285301e-02	-1.245430e-02	6.773695e-04
-3.567074e+02	-1.507859e-02	-1.053344e-02	3.383173e-04
-3.558599e+02	-1.809907e-02	-1.035946e-02	4.348948e-04
-3.550125e+02	-1.860847e-02	-2.061758e-02	7.713599e-04
-3.541650e+02	-6.946039e-03	-2.816555e-02	8.415456e-04
-3.533175e+02	4.758463e-03	-2.394719e-02	5.961109e-04
-3.524700e+02	7.789650e-03	-1.760504e-02	3.706161e-04
-3.516226e+02	8.870117e-03	-1.689357e-02	3.640716e-04
-3.507751e+02	1.456824e-02	-1.640536e-02	4.813696e-04
-3.499276e+02	1.953688e-02	-1.065360e-02	4.951889e-04
-3.490801e+02	2.077735e-02	-4.558693e-03	4.524799e-04
-3.482327e+02	2.201047e-02	7.202413e-04	4.849797e-04
-3.473852e+02	2.230768e-02	8.614914e-03	5.718494e-04
-3.465377e+02	1.671471e-02	1.640757e-02	5.485897e-04
-3.456902e+02	9.043374e-03	1.691261e-02	3.678191e-04
-3.448428e+02	7.709858e-03	1.560147e-02	3.028477e-04
-3.439953e+02	6.973100e-03	2.115763e-02	4.962695e-04
-3.431478e+02	-3.210936e-03	2.745653e-02	7.641712e-04
-3.423003e+02	-1.670340e-02	2.135442e-02	7.350146e-04
-3.414529e+02	-1.741652e-02	8.328522e-03	3.726994e-04
-3.406054e+02	-1.017039e-02	6.129078e-03	1.410024e-04
-3.397579e+02	-1.257464e-02	1.239504e-02	3.117587e-04
-3.389104e+02	-2.484905e-02	9.050877e-03	6.993934e-04
-3.380630e+02	-2.763373e-02	-7.044586e-03	8.132493e-04
-3.372155e+02	-1.545382e-02	-1.667053e-02	5.167272e-04
-3.363680e+02	-5.707285e-03	-1.239980e-02	1.863280e-04
-3.355205e+02	-7.686856e-03	-7.775495e-03	1.195461e-04
-3.346731e+02	-1.092045e-02	-1.309356e-02	2.906976e-04
-3.338256e+02	-4.764076e-03	-1.983474e-02	4.161133e-04
-3.329781e+02	4.414062e-03	-1.883293e-02	3.741634e-04
-3.321306e+02	9.286314e-03	-1.397083e-02	2.814197e-04
-3.312831e+02	1.146951e-02	-1.017448e-02	2.350696e-04
-3.304357e+02	1.341205e-02	-6.137323e-03	2.175497e-04
-3.295882e+02	1.238026e-02	-1.349505e-03	1.550921e-04
-3.287407e+02	1.000158e-02	-1.665634e-04	1.000594e-04
-3.278932e+02	1.169773e-02	-1.720186e-04	1.368664e-04
-3.270458e+02	1.478393e-02	5.288597e-03	2.465339e-04
-3.261983e+02	1.038743e-02	1.399763e-02	3.038323e-04
-3.253508e+02	-8.168289e-04	1.444935e-02	2.094510e-04
-3.245033e+02	-5.579226e-03	5.555620e-03	6.199267e-05
-3.236559e+02	3.870664e-04	1.225842e-04	1.648473e-07
-3.228084e+02	5.910653e-03	5.735161e-03	6.782789e-05
-3.219609e+02	4.821510e-04	1.357777e-02	1.845884e-04
-3.211134e+02	-1.025001e-02	1.127109e-02	2.321000e-04
-3.202660e+02	-1.382408e-02	7.079957e-04	1.916064e-04
-3.194185e+02	-7.507089e-03	-7.059950e-03	1.061993e-04
-3.185710e+02	5.774046e-04	-5.550418e-03	3.114053e-05
-3.177235e+02	1.810751e-03	1.141326e-03	4.581444e-06
-3.168761e+02	-4.183698e-03	3.991480e-03	3.343524e-05
-3.160286e+02	-9.551646e-03	-1.571944e-03	9.370495e-05
-3.151811e+02	-6.366396e-03	-1.002929e-02	1.411176e-04
-3.143336e+02	3.282962e-03	-1.104569e-02	1.327850e-04
-3.134862e+02	7.695776e-03	-2.413519e-03	6.505005e-05
-3.126387e+02	6.490756e-04	3.907843e-03	1.569254e-05
-3.117912e+02	-7.220857e-03	-2.033950e-03	5.627772e-05
-3.109437e+02	-2.878863e-03	-1.249342e-02	1.643735e-04
-3.100963e+02	9.797212e-03	-1.178499e-02	2.348714e-04
-3.092488e+02	1.324806e-02	8.294989e-04	1.761991e-04
-3.084013e+02	2.832197e-03	7.718914e-03	6.760298e-05
-3.075538e+02	-5.893737e-03	1.113780e-04	3.474854e-05
-3.067064e+02	-6.955782e-04	-1.000275e-02	1.005388e-04
-3.058589e+02	1.039791e-02	-7.889294e-03	1.703574e-04
-3.050114e+02	1.148195e-02	2.330852e-03	1.372680e-04
-3.041639e+02	3.699541e-03	5.895434e-03	4.844274e-05
-3.033165e+02	-3.947280e-04	6.444710e-04	5.711531e-07
-3.024690e+02	3.762689e-03	-3.497003e-03	2.638686e-05
-3.016215e+02	8.745775e-03	-7.584533e-04	7.706383e-05
-3.007740e+02	8.973353e-03	3.954338e-03	9.615785e-05
-2.999266e+02	6.925640e-03	7.121122e-03	9.867488e-05
-2.990791e+02	3.977591e-03	9.304994e-03	1.024041e-04
-2.982316e+02	-1.606515e-04	9.452418e-03	8.937402e-05
-2.973841e+02	-2.131230e-03	5.845926e-03	3.871699e-05
-2.965367e+02	1.901461e-03	4.058960e-03	2.009072e-05
-2.956892e+02	4.441156e-03	1.064621e-02	1.330657e-04
-2.948417e+02	-3.927151e-03	1.796512e-02	3.381679e-04
-2.939942e+02	-1.703320e-02	1.280207e-02	4.540228e-04
-2.931468e+02	-1.752878e-02	-1.892990e-03	3.108415e-04
-2.922993e+02	-4.885824e-03	-6.134775e-03	6.150675e-05
-2.914518e+02	1.623778e-04	4.826490e-03	2.332137e-05
-2.906043e+02	-1.203297e-02	1.193254e-02	2.871778e-04
-2.897569e+02	-2.518357e-02	3.813276e-04	6.343578e-04
-2.889094e+02	-1.992587e-02	-1.759218e-02	7.065253e-04
-2.880619e+02	-3.234594e-03	-2.145620e-02	4.708313e-04
-2.872144e+02	5.688441e-03	-1.175480e-02	1.705336e-04
-2.863669e+02	1.552247e-03	-3.966500e-03	1.814259e-05
-2.855195e+02	-5.009224e-03	-7.012837e-03	7.427221e-05
-2.846720e+02	-3.832966e-03	-1.574985e-02	2.627493e-04
-2.838245e+02	6.642970e-03	-2.125459e-02	4.958866e-04
-2.829770e+02	2.047644e-02	-1.601468e-02	6.757547e-04
-2.821296e+02	2.606421e-02	-5.445671e-04	6.796395e-04
-2.812821e+02	1.666880e-02	1.247852e-02	4.335623e-04
-2.804346e+02	3.083111e-03	9.123708e-03	9.274762e-05
-2.795871e+02	4.770878e-03	-2.966213e-03	3.155969e-05
-2.787397e+02	1.966044e-02	-1.834932e-03	3.898997e-04
-2.778922e+02	2.514356e-02	1.718592e-02	9.275546e-04
-2.770447e+02	9.475510e-03	3.279985e-02	1.165615e-03
-2.761972e+02	-1.025230e-02	2.813702e-02	8.968018e-04
-2.753498e+02	-1.591897e-02	1.421560e-02	4.554968e-04
-2.745023e+02	-1.111179e-02	7.612764e-03	1.814261e-04
-2.736548e+02	-8.777461e-03	9.835506e-03	1.737810e-04
-2.728073e+02	-1.252482e-02	1.257221e-02	3.149316e-04
-2.719599e+02	-2.023681e-02	1.199392e-02	5.533828e-04
-2.711124e+02	-2.996883e-02	3.616558e-03	9.112103e-04
-2.702649e+02	-3.184004e-02	-1.437490e-02	1.220426e-03
-2.694174e+02	-1.690998e-02	-2.949257e-02	1.155759e-03
-2.685700e+02	3.590091e-03	-2.364499e-02	5.719742e-04
-2.677225e+02	3.993023e-03	-4.994292e-03	4.088719e-05
-2.668750e+02	-1.383069e-02	-3.509959e-03	2.036078e-04
-2.660275e+02	-1.930263e-02	-2.543217e-02	1.019387e-03
-2.651801e+02	2.699151e-03	-4.177003e-02	1.752021e-03
-2.643326e+02	2.716004e-02	-2.941596e-02	1.602966e-03
-2.634851e+02	2.849081e-02	-7.017756e-03	8.609750e-04
-2.626376e+02	1.639388e-02	2.986526e-04	2.688485e-04
-2.617902e+02	1.249612e-02	-5.475614e-03	1.861353e-04
-2.609427e+02	1.904884e-02	-7.489013e-03	4.189435e-04
-2.600952e+02	2.474063e-02	-2.569750e-03	6.187023e-04
-2.592477e+02	2.897642e-02	5.592856e-03	8.709127e-04
-2.584003e+02	2.961178e-02	1.986526e-02	1.271486e-03
-2.575528e+02	1.746463e-02	3.584000e-02	1.589519e-03
-2.567053e+02	-5.814071e-03	3.668583e-02	1.379653e-03
-2.558578e+02	-1.769437e-02	1.798309e-02	6.364823e-04
-2.550104e+02	-7.462661e-03	4.638774e-03	7.720953e-05
-2.541629e+02	3.257495e-03	1.343033e-02	1.909850e-04
-2.533154e+02	-7.571034e-03	2.775100e-02	8.274384e-04
-2.524679e+02	-2.911713e-02	2.134033e-02	1.303217e-03
-2.516205e+02	-3.420577e-02	-1.511605e-03	1.172319e-03
-2.507730e+02	-2.043243e-02	-1.637243e-02	6.855407e-04
-2.499255e+02	-6.067939e-03	-1.407692e-02	2.349795e-04
-2.490780e+02	-3.674890e-03	-5.516319e-03	4.393459e-05
-2.482306e+02	-9.471338e-03	-2.728949e-03	9.715340e-05
-2.473831e+02	-1.529168e-02	-8.776453e-03	3.108617e-04
-2.465356e+02	-1.332693e-02	-2.131222e-02	6.318180e-04
-2.456881e+02	8.062740e-04	-3.080494e-02	9.495944e-04
-2.448407e+02	2.014024e-02	-2.604425e-02	1.083932e-03
-2.439932e+02	2.880283e-02	-7.845946e-03	8.911620e-04
-2.431457e+02	2.120901e-02	7.586107e-03	5.073709e-04
-2.422982e+02	9.353729e-03	9.513723e-03	1.780032e-04
-2.414507e+02	5.927061e-03	3.730134e-03	4.904395e-05
-2.406033e+02	1.065414e-02	1.877666e-03	1.170364e-04
-2.397558e+02	1.516929e-02	7.592311e-03	2.877504e-04
-2.389083e+02	1.340338e-02	1.822399e-02	5.117644e-04
-2.380608e+02	1.782956e-03	2.712358e-02	7.388676e-04
-2.372134e+02	-1.605550e-02	2.464832e-02	8.653187e-04
-2.363659e+02	-2.667483e-02	7.567131e-03	7.688083e-04
-2.355184e+02	-1.841418e-02	-1.096111e-02	4.592281e-04
-2.346709e+02	-3.856889e-04	-1.255129e-02	1.576836e-04
-2.338235e+02	6.562354e-03	1.309951e-03	4.478047e-05
-2.329760e+02	-4.040596e-03	1.106709e-02	1.388069e-04
-2.321285e+02	-1.672375e-02	3.943327e-03	2.952336e-04
-2.312810e+02	-1.554783e-02	-1.078087e-02	3.579622e-04
-2.304336e+02	-2.794178e-03	-1.758790e-02	3.171417e-04
-2.295861e+02	9.394630e-03	-1.184251e-02	2.285041e-04
-2.287386e+02	1.228535e-02	3.017696e-04	1.510208e-04
-2.278911e+02	4.931388e-03	1.021807e-02	1.287276e-04
-2.270437e+02	-8.134528e-03	1.049275e-02	1.762682e-04
-2.261962e+02	-1.635136e-02	-1.017423e-03	2.684020e-04
-2.253487e+02	-1.094555e-02	-1.494480e-02	3.431520e-04
-2.245012e+02	3.468347e-03	-1.758863e-02	3.213894e-04
-2.236538e+02	1.107767e-02	-7.227834e-03	1.749564e-04
-2.228063e+02	4.904530e-03	1.081877e-03	2.522488e-05
-2.219588e+02	-3.161649e-03	-3.991136e-03	2.592519e-05
-2.211113e+02	1.413363e-03	-1.546271e-02	2.410931e-04
-2.202639e+02	1.793148e-02	-1.718345e-02	6.168089e-04
-2.194164e+02	3.186521e-02	-2.641325e-03	1.022368e-03
-2.185689e+02	3.069192e-02	2.049247e-02	1.361935e-03
-2.177214e+02	1.184750e-02	3.772097e-02	1.563235e-03
-2.168740e+02	-1.495267e-02	3.646500e-02	1.553279e-03
-2.160265e+02	-3.201167e-02	1.596882e-02	1.279750e-03
-2.151790e+02	-2.702195e-02	-8.106032e-03	7.958934e-04
-2.143315e+02	-8.357268e-03	-1.569764e-02	3.162599e-04
-2.134841e+02	2.428953e-03	-5.443735e-03	3.553407e-05
-2.126366e+02	-4.573244e-03	4.083074e-03	3.758606e-05
-2.117891e+02	-1.613947e-02	-3.302561e-03	2.713895e-04
-2.109416e+02	-1.220161e-02	-2.135053e-02	6.047241e-04
-2.100942e+02	9.650228e-03	-2.908865e-02	9.392762e-04
-2.092467e+02	3.194253e-02	-1.408461e-02	1.218702e-03
-2.083992e+02	3.441285e-02	1.518297e-02	1.414767e-03
-2.075517e+02	1.265228e-02	3.684017e-02	1.517278e-03
-2.067043e+02	-1.828505e-02	3.441635e-02	1.518828e-03
-2.058568e+02	-3.630030e-02	9.804440e-03	1.413839e-03
-2.050093e+02	-2.947019e-02	-1.846697e-02	1.209521e-03
-2.041618e+02	-5.269094e-03	-3.000687e-02	9.281754e-04
-2.033144e+02	1.583045e-02	-1.897513e-02	6.106589e-04
-2.024669e+02	1.800064e-02	1.196602e-03	3.254550e-04
-2.016194e+02	4.209389e-03	1.086295e-02	1.357226e-04
-2.007719e+02	-8.012202e-03	3.068206e-03	7.360926e-05
-1.999245e+02	-4.629998e-03	-1.068620e-02	1.356317e-04
-1.990770e+02	1.094473e-02	-1.288411e-02	2.857873e-04
-1.982295e+02	2.168500e-02	1.910761e-03	4.738903e-04
-1.973820e+02	1.396439e-02	2.134713e-02	6.507041e-04
-1.965345e+02	-8.561641e-03	2.647809e-02	7.743908e-04
-1.956871e+02	-2.681870e-02	9.934980e-03	8.179465e-04
-1.948396e+02	-2.345355e-02	-1.521904e-02	7.816882e-04
-1.939921e+02	-1.132479e-03	-2.632465e-02	6.942699e-04
-1.931446e+02	1.903698e-02	-1.453986e-02	5.738140e-04
-1.922972e+02	1.958564e-02	6.158909e-03	4.215295e-04
-1.914497e+02	4.941420e-03	1.463558e-02	2.386178e-04
-1.906022e+02	-5.075905e-03	6.743383e-03	7.123802e-05
-1.897547e+02	-7.777668e-04	-2.212334e-03	5.499343e-06
-1.889073e+02	8.676882e-03	5.656477e-04	7.560824e-05
-1.880598e+02	9.893155e-03	1.201402e-02	2.422113e-04
-1.872123e+02	7.304008e-04	2.071445e-02	4.296220e-04
-1.863648e+02	-1.266635e-02	2.125435e-02	6.121839e-04
-1.855174e+02	-2.539011e-02	1.273420e-02	8.068177e-04
-1.846699e+02	-3.101484e-02	-4.397231e-03	9.812561e-04
-1.838224e+02	-2.244092e-02	-2.304751e-02	1.034783e-03
-1.829749e+02	-1.639114e-03	-2.926399e-02	8.590680e-04
-1.821275e+02	1.475042e-02	-1.740128e-02	5.203793e-04
-1.812800e+02	1.413540e-02	-1.346068e-03	2.016214e-04
-1.804325e+02	4.380446e-03	2.760777e-03	2.681020e-05
-1.795850e+02	2.363317e-03	-2.939197e-03	1.422415e-05
-1.787376e+02	1.017328e-02	-1.789363e-03	1.066974e-04
-1.778901e+02	1.164173e-02	1.160784e-02	2.702718e-04
-1.770426e+02	-3.813847e-03	2.258406e-02	5.245852e-04
